source,term_name,term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,T cell differentiation,GO:0030217,FALSE,0.001958075,2.708170652,302,54,8,21110,"BCL2,MYB,ADAM17,CDKN2A,STAT3,TGFB1,FOXP3,IL1B"
GO:BP,negative regulation of signaling,GO:0023057,FALSE,0.002074661,2.683052813,1359,54,15,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,BAX,MMP9,PER1,IL1B,PPARA"
GO:BP,negative regulation of cell communication,GO:0010648,FALSE,0.002074661,2.683052813,1359,54,15,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,BAX,MMP9,PER1,IL1B,PPARA"
GO:BP,muscle cell apoptotic process,GO:0010657,FALSE,0.002162029,2.665138582,71,54,5,21110,"PDCD4,E2F3,SIRT1,BMP7,CDKN2A"
GO:BP,negative regulation of protein metabolic process,GO:0051248,FALSE,0.002210735,2.655463301,1004,54,13,21110,"PDCD4,PTEN,SIRT1,BTG2,BMP7,BAX,CDKN2A,VEGFA,MMP9,KLF4,SIRT2,FOXP3,IL1B"
GO:BP,lymphocyte proliferation,GO:0046651,FALSE,0.0022147,2.654685184,307,54,8,21110,"BCL2,CCND3,BAX,HPRT1,CDKN2A,TGFB1,FOXP3,IL1B"
GO:BP,macromolecule deacylation,GO:0098732,FALSE,0.002242967,2.649177147,132,54,6,21110,"SIRT1,VEGFA,TGFB1,SIRT2,PER1,FOXP3"
GO:BP,camera-type eye morphogenesis,GO:0048593,FALSE,0.002242967,2.649177147,132,54,6,21110,"NOTCH1,BMP7,BAX,VEGFA,STAT3,KDR"
GO:BP,T cell activation,GO:0042110,FALSE,0.002248954,2.648019403,547,54,10,21110,"BCL2,MYB,CCND3,ADAM17,BAX,CDKN2A,STAT3,TGFB1,FOXP3,IL1B"
GO:BP,epithelial cell apoptotic process,GO:1904019,FALSE,0.002558394,2.592032649,135,54,6,21110,"BCL2,PDCD4,E2F1,BAX,KDR,PPARA"
GO:BP,mononuclear cell proliferation,GO:0032943,FALSE,0.0026219,2.581383896,314,54,8,21110,"BCL2,CCND3,BAX,HPRT1,CDKN2A,TGFB1,FOXP3,IL1B"
GO:BP,kidney development,GO:0001822,FALSE,0.0026219,2.581383896,314,54,8,21110,"BCL2,NOTCH1,BMP7,CD34,BAX,VEGFA,MMP9,TGFB1"
GO:BP,lymphocyte differentiation,GO:0030098,FALSE,0.002629134,2.580187345,428,54,9,21110,"BCL2,MYB,ADAM17,BAX,CDKN2A,STAT3,TGFB1,FOXP3,IL1B"
GO:BP,homeostasis of number of cells within a tissue,GO:0048873,FALSE,0.002716043,2.566063323,32,54,4,21110,"BCL2,NOTCH1,BAX,KRAS"
GO:BP,regulation of myeloid cell apoptotic process,GO:0033032,FALSE,0.002716043,2.566063323,32,54,4,21110,"BCL2,SIRT1,ADAM17,CDKN2A"
GO:BP,regulation of muscle cell differentiation,GO:0051147,FALSE,0.002788158,2.554682686,137,54,6,21110,"BCL2,PDCD4,SIRT1,NOTCH1,TGFB1,PPARA"
GO:BP,regulation of cell growth,GO:0001558,FALSE,0.002838877,2.54685335,432,54,9,21110,"CDH1,BCL2,RAB21,SIRT1,ADAM17,CDKN2A,VEGFA,TGFB1,PPARA"
GO:BP,positive regulation of phosphorus metabolic process,GO:0010562,FALSE,0.002853287,2.544654484,860,54,12,21110,"BCL2,MET,CCND3,SIRT1,ADAM17,BMP7,VEGFA,MMP9,KDR,IL1B,PPARA,KRAS"
GO:BP,positive regulation of phosphate metabolic process,GO:0045937,FALSE,0.002853287,2.544654484,860,54,12,21110,"BCL2,MET,CCND3,SIRT1,ADAM17,BMP7,VEGFA,MMP9,KDR,IL1B,PPARA,KRAS"
GO:BP,response to inorganic substance,GO:0010035,FALSE,0.002870099,2.542103132,562,54,10,21110,"CDH1,BCL2,MET,SIRT1,BMP7,MMP2,MMP9,KCNH1,CYBB,KDR"
GO:BP,cell chemotaxis,GO:0060326,FALSE,0.002882067,2.540295938,318,54,8,21110,"MET,NOTCH1,ADAM17,MMP2,VEGFA,CXCL10,KDR,IL1B"
GO:BP,response to xenobiotic stimulus,GO:0009410,FALSE,0.00294907,2.530314897,434,54,9,21110,"CDH1,BCL2,CDK4,ADAM17,E2F1,MMP2,CYBB,TGFB1,IL1B"
GO:BP,negative regulation of protein phosphorylation,GO:0001933,FALSE,0.00316395,2.49977034,322,54,8,21110,"PDCD4,PTEN,SIRT1,BMP7,BAX,CDKN2A,SIRT2,IL1B"
GO:BP,peptidyl-amino acid modification,GO:0018193,FALSE,0.003166388,2.499435915,1216,54,14,21110,"BCL2,MET,PTEN,SIRT1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,TGFB1,SIRT2,PER1,FOXP3,KDR"
GO:BP,regulation of neuron death,GO:1901214,FALSE,0.003313492,2.47971402,324,54,8,21110,"BCL2,SIRT1,BTG2,CD34,BAX,KDR,PPARA,KRAS"
GO:BP,renal system development,GO:0072001,FALSE,0.003313492,2.47971402,324,54,8,21110,"BCL2,NOTCH1,BMP7,CD34,BAX,VEGFA,MMP9,TGFB1"
GO:BP,defense response,GO:0006952,FALSE,0.003398164,2.468755613,1823,54,17,21110,"BCL2,PDCD4,NOTCH1,ADAM17,VIM,MMP9,STAT3,KLF4,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,FOXP3,IL1B,PPARA"
GO:BP,response to light stimulus,GO:0009416,FALSE,0.003469021,2.459793067,326,54,8,21110,"BCL2,CDC25A,SIRT1,BAX,MMP2,MMP9,PER1,KRAS"
GO:BP,response to biotic stimulus,GO:0009607,FALSE,0.003609878,2.442507433,1621,54,16,21110,"CDH1,BCL2,CDK4,PDCD4,NOTCH1,ADAM17,VIM,BAX,KLF4,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,FOXP3,IL1B"
GO:BP,gland development,GO:0048732,FALSE,0.003759728,2.424843555,447,54,9,21110,"CDH1,BCL2,MET,NOTCH1,BMP7,BAX,MMP2,VEGFA,TGFB1"
GO:BP,regulation of glial cell proliferation,GO:0060251,FALSE,0.003932312,2.40535204,35,54,4,21110,"NOTCH1,E2F1,IL1B,KRAS"
GO:BP,response to lipopolysaccharide,GO:0032496,FALSE,0.004063386,2.391111872,333,54,8,21110,"CDK4,PDCD4,NOTCH1,ADAM17,VIM,CXCL10,FOXP3,IL1B"
GO:BP,negative regulation of apoptotic signaling pathway,GO:2001234,FALSE,0.004087347,2.388558518,231,54,7,21110,"BCL2,SIRT1,BCL2L2,PEA15,BAX,MMP9,IL1B"
GO:BP,gonad development,GO:0008406,FALSE,0.004206278,2.376102023,232,54,7,21110,"BCL2,SIRT1,BCL2L2,BAX,MMP2,VEGFA,KDR"
GO:BP,positive regulation of neurogenesis,GO:0050769,FALSE,0.004452844,2.351362505,234,54,7,21110,"RAB21,NOTCH1,E2F1,VEGFA,TGFB1,IL1B,KRAS"
GO:BP,cellular response to chemical stress,GO:0062197,FALSE,0.004539223,2.343018483,338,54,8,21110,"BCL2,MET,SIRT1,BMP7,MMP2,MMP9,SIRT2,STAU1"
GO:BP,positive regulation of epithelial cell migration,GO:0010634,FALSE,0.004548554,2.342126674,149,54,6,21110,"MET,SIRT1,ADAM17,VEGFA,MMP9,KDR"
GO:BP,kidney epithelium development,GO:0072073,FALSE,0.004548554,2.342126674,149,54,6,21110,"BCL2,NOTCH1,BMP7,CD34,VEGFA,TGFB1"
GO:BP,multicellular organismal reproductive process,GO:0048609,FALSE,0.004687268,2.329080215,902,54,12,21110,"BCL2,SIRT1,NOTCH1,BCL2L2,E2F1,XRN2,BAX,MMP2,TGFB1,SIRT2,EIF5A2,STAU1"
GO:BP,vasculogenesis,GO:0001570,FALSE,0.004710693,2.326915169,83,54,5,21110,"NOTCH1,CD34,VEGFA,TGFB1,KDR"
GO:BP,development of primary sexual characteristics,GO:0045137,FALSE,0.004845299,2.314679455,237,54,7,21110,"BCL2,SIRT1,BCL2L2,BAX,MMP2,VEGFA,KDR"
GO:BP,response to steroid hormone,GO:0048545,FALSE,0.004953314,2.305104169,342,54,8,21110,"BCL2,SIRT1,NOTCH1,BMP7,CYBB,TGFB1,PER1,PPARA"
GO:BP,response to UV,GO:0009411,FALSE,0.00530501,2.275313755,153,54,6,21110,"BCL2,CDC25A,SIRT1,BAX,MMP2,MMP9"
GO:BP,nephron development,GO:0072006,FALSE,0.005509318,2.25890215,154,54,6,21110,"BCL2,NOTCH1,BMP7,CD34,VEGFA,TGFB1"
GO:BP,regulation of cell migration involved in sprouting angiogenesis,GO:0090049,FALSE,0.005512195,2.258675421,38,54,4,21110,"NOTCH1,VEGFA,KLF4,KDR"
GO:BP,leukocyte proliferation,GO:0070661,FALSE,0.005634568,2.249139383,348,54,8,21110,"BCL2,CCND3,BAX,HPRT1,CDKN2A,TGFB1,FOXP3,IL1B"
GO:BP,cellular response to hormone stimulus,GO:0032870,FALSE,0.005636472,2.248992664,606,54,10,21110,"CDK4,CCND3,SIRT1,NOTCH1,BMP7,STAT3,TGFB1,PER1,IL1B,PPARA"
GO:BP,mesenchymal cell differentiation,GO:0048762,FALSE,0.005717413,2.242800448,243,54,7,21110,"BCL2,PDCD4,PTEN,NOTCH1,BMP7,TGFB1,IL1B"
GO:BP,T cell differentiation in thymus,GO:0033077,FALSE,0.005948737,2.225575222,87,54,5,21110,"BCL2,ADAM17,CDKN2A,FOXP3,IL1B"
GO:BP,negative regulation of phosphorylation,GO:0042326,FALSE,0.006004063,2.221554763,351,54,8,21110,"PDCD4,PTEN,SIRT1,BMP7,BAX,CDKN2A,SIRT2,IL1B"
GO:BP,muscle organ development,GO:0007517,FALSE,0.006004063,2.221554763,351,54,8,21110,"BCL2,SIRT1,BTG2,NOTCH1,CXCL10,TGFB1,SIRT2,KRAS"
GO:BP,myeloid cell apoptotic process,GO:0033028,FALSE,0.006130536,2.21250158,39,54,4,21110,"BCL2,SIRT1,ADAM17,CDKN2A"
GO:BP,cellular response to biotic stimulus,GO:0071216,FALSE,0.006540974,2.184357601,248,54,7,21110,"CDK4,PDCD4,NOTCH1,VIM,CXCL10,SIRT2,IL1B"
GO:BP,endothelial cell proliferation,GO:0001935,FALSE,0.006629512,2.178518455,159,54,6,21110,"SIRT1,ADAM17,CD34,VEGFA,STAT3,KDR"
GO:BP,negative regulation of NF-kappaB transcription factor activity,GO:0032088,FALSE,0.006656718,2.176739843,89,54,5,21110,"SIRT1,BMP7,CDKN2A,KLF4,FOXP3"
GO:BP,negative regulation of growth,GO:0045926,FALSE,0.006897027,2.161338057,250,54,7,21110,"CDH1,BCL2,PTEN,SIRT1,CDKN2A,TGFB1,PPARA"
GO:BP,MAPK cascade,GO:0000165,FALSE,0.00690581,2.160785365,772,54,11,21110,"PDCD4,PTEN,NOTCH1,PEA15,BMP7,VEGFA,MAP3K14,PER1,KDR,IL1B,KRAS"
GO:BP,negative regulation of protein modification process,GO:0031400,FALSE,0.006964467,2.157112111,482,54,9,21110,"PDCD4,PTEN,SIRT1,BMP7,BAX,CDKN2A,SIRT2,FOXP3,IL1B"
GO:BP,epithelial to mesenchymal transition,GO:0001837,FALSE,0.007126564,2.147119789,161,54,6,21110,"PDCD4,PTEN,NOTCH1,BMP7,TGFB1,IL1B"
GO:BP,positive regulation of smooth muscle cell apoptotic process,GO:0034393,FALSE,0.00713451,2.14663586,12,54,3,21110,"PDCD4,E2F3,CDKN2A"
GO:BP,histone H3 deacetylation,GO:0070932,FALSE,0.00713451,2.14663586,12,54,3,21110,"SIRT1,SIRT2,PER1"
GO:BP,positive regulation of catalytic activity,GO:0043085,FALSE,0.007145232,2.14598364,1116,54,13,21110,"BCL2,MET,CCND3,PTEN,SIRT1,ADAM17,BAX,CDKN2A,VEGFA,STAT3,KLF4,KDR,IL1B"
GO:BP,response to nutrient levels,GO:0031667,FALSE,0.007325109,2.135185925,485,54,9,21110,"BCL2,SIRT1,BMP7,BAX,CYBB,CXCL10,TGFB1,SIRT2,PPARA"
GO:BP,positive regulation of mitotic cell cycle phase transition,GO:1901992,FALSE,0.007429282,2.129053182,91,54,5,21110,"CDK4,CCND3,CDC25A,ADAM17,TGFB1"
GO:BP,organic substance catabolic process,GO:1901575,FALSE,0.007500244,2.124924615,2157,54,18,21110,"CDH1,CDK4,PTEN,SIRT1,BTG2,NOTCH1,E2F1,VIM,XRN2,BAX,HPRT1,CDKN2A,MMP2,ELAVL4,STAT3,SIRT2,IL1B,PPARA"
GO:BP,regulation of histone deacetylation,GO:0031063,FALSE,0.007519565,2.123807297,41,54,4,21110,"SIRT1,VEGFA,TGFB1,FOXP3"
GO:BP,multicellular organism reproduction,GO:0032504,FALSE,0.007747534,2.110836505,947,54,12,21110,"BCL2,SIRT1,NOTCH1,BCL2L2,E2F1,XRN2,BAX,MMP2,TGFB1,SIRT2,EIF5A2,STAU1"
GO:BP,positive regulation of phosphorylation,GO:0042327,FALSE,0.007812571,2.107206033,782,54,11,21110,"BCL2,MET,CCND3,SIRT1,ADAM17,BMP7,VEGFA,MMP9,KDR,IL1B,KRAS"
GO:BP,cellular response to UV,GO:0034644,FALSE,0.007841073,2.105624518,92,54,5,21110,"CDC25A,SIRT1,BAX,MMP2,MMP9"
GO:BP,cell-cell adhesion,GO:0098609,FALSE,0.008003407,2.096725088,950,54,12,21110,"CDH1,BCL2,NOTCH1,BMP7,CD34,CDKN2A,VEGFA,KLF4,TGFB1,FOXP3,IL1B,PPARA"
GO:BP,positive regulation of cell cycle process,GO:0090068,FALSE,0.008063748,2.093463076,256,54,7,21110,"CDK4,CCND3,CDC25A,ADAM17,TGFB1,SIRT2,IL1B"
GO:BP,regulation of neural precursor cell proliferation,GO:2000177,FALSE,0.008270578,2.082464136,93,54,5,21110,"BTG2,NOTCH1,VEGFA,TGFB1,SIRT2"
GO:BP,regulation of leukocyte apoptotic process,GO:2000106,FALSE,0.008270578,2.082464136,93,54,5,21110,"BCL2,SIRT1,ADAM17,BAX,CDKN2A"
GO:BP,regulation of apoptotic signaling pathway,GO:2001233,FALSE,0.008682855,2.061337438,369,54,8,21110,"BCL2,PTEN,SIRT1,BCL2L2,PEA15,BAX,MMP9,IL1B"
GO:BP,post-embryonic development,GO:0009791,FALSE,0.008718341,2.05956617,94,54,5,21110,"BCL2,BAX,VEGFA,KLF4,KDR"
GO:BP,neuron death,GO:0070997,FALSE,0.008857443,2.052691652,370,54,8,21110,"BCL2,SIRT1,BTG2,CD34,BAX,KDR,PPARA,KRAS"
GO:BP,cellular response to peptide,GO:1901653,FALSE,0.008857443,2.052691652,370,54,8,21110,"CDK4,CCND3,SIRT1,BCL2L2,VIM,STAT3,TGFB1,IL1B"
GO:BP,regulation of immature T cell proliferation in thymus,GO:0033084,FALSE,0.009258068,2.033479656,13,54,3,21110,"CDKN2A,FOXP3,IL1B"
GO:BP,regulation of apoptotic process involved in development,GO:1904748,FALSE,0.009258068,2.033479656,13,54,3,21110,"NOTCH1,BMP7,BAX"
GO:BP,regulation of immature T cell proliferation,GO:0033083,FALSE,0.009258068,2.033479656,13,54,3,21110,"CDKN2A,FOXP3,IL1B"
GO:BP,regulation of apoptotic process involved in morphogenesis,GO:1902337,FALSE,0.009258068,2.033479656,13,54,3,21110,"NOTCH1,BMP7,BAX"
GO:BP,negative regulation of catalytic activity,GO:0043086,FALSE,0.009665948,2.014755529,644,54,10,21110,"PDCD4,PTEN,SIRT1,NOTCH1,BMP7,CDKN2A,VEGFA,MMP9,KLF4,IL1B"
GO:BP,cell growth,GO:0016049,FALSE,0.010005096,1.999778749,504,54,9,21110,"CDH1,BCL2,RAB21,SIRT1,ADAM17,CDKN2A,VEGFA,TGFB1,PPARA"
GO:BP,positive regulation of endothelial cell proliferation,GO:0001938,FALSE,0.01017675,1.99239088,97,54,5,21110,"SIRT1,ADAM17,VEGFA,STAT3,KDR"
GO:BP,myeloid cell homeostasis,GO:0002262,FALSE,0.010433277,1.981579275,172,54,6,21110,"MYB,ADAM17,BAX,VEGFA,STAT3,FOXP3"
GO:BP,regulation of epithelial to mesenchymal transition,GO:0010717,FALSE,0.01070317,1.970487574,98,54,5,21110,"PTEN,NOTCH1,BMP7,TGFB1,IL1B"
GO:BP,cell morphogenesis,GO:0000902,FALSE,0.010776532,1.967520975,978,54,12,21110,"CDH1,BCL2,MET,RAB21,PTEN,NOTCH1,BMP7,HPRT1,VEGFA,ELAVL4,TGFB1,KDR"
GO:BP,negative regulation of reactive oxygen species metabolic process,GO:2000378,FALSE,0.010979772,1.959406685,45,54,4,21110,"BCL2,MYCN,SIRT2,PPARA"
GO:BP,regulation of neuroblast proliferation,GO:1902692,FALSE,0.010979772,1.959406685,45,54,4,21110,"BTG2,NOTCH1,VEGFA,TGFB1"
GO:BP,developmental growth,GO:0048589,FALSE,0.011222708,1.949902322,655,54,10,21110,"CDH1,BCL2,CDK4,RAB21,PTEN,NOTCH1,VEGFA,STAT3,TGFB1,PPARA"
GO:BP,regulation of biological quality,GO:0065008,FALSE,0.01164549,1.933842236,2964,54,21,21110,"CDH1,BCL2,RAB21,PTEN,SIRT1,BTG2,BCL2L2,E2F1,VIM,CD34,BAX,CDKN2A,MMP2,VEGFA,ELAVL4,KCNH1,STAU1,KDR,IL1B,PPARA,KRAS"
GO:BP,immature T cell proliferation,GO:0033079,FALSE,0.01176166,1.929531388,14,54,3,21110,"CDKN2A,FOXP3,IL1B"
GO:BP,immature T cell proliferation in thymus,GO:0033080,FALSE,0.01176166,1.929531388,14,54,3,21110,"CDKN2A,FOXP3,IL1B"
GO:BP,phosphatidylinositol-mediated signaling,GO:0048015,FALSE,0.011907374,1.924184008,176,54,6,21110,"PTEN,SIRT1,VEGFA,KCNH1,SIRT2,KDR"
GO:BP,negative regulation of DNA-binding transcription factor activity,GO:0043433,FALSE,0.011907374,1.924184008,176,54,6,21110,"SIRT1,E2F1,BMP7,CDKN2A,KLF4,FOXP3"
GO:BP,response to extracellular stimulus,GO:0009991,FALSE,0.01191251,1.923996737,515,54,9,21110,"BCL2,SIRT1,BMP7,BAX,CYBB,CXCL10,TGFB1,SIRT2,PPARA"
GO:BP,T cell homeostasis,GO:0043029,TRUE,0.012002712,1.920720627,46,54,4,21110,"BCL2,BAX,TGFB1,FOXP3"
GO:BP,cell morphogenesis involved in differentiation,GO:0000904,FALSE,0.012323024,1.909282704,662,54,10,21110,"CDH1,BCL2,MET,RAB21,PTEN,NOTCH1,BMP7,HPRT1,VEGFA,ELAVL4"
GO:BP,positive regulation of intracellular signal transduction,GO:1902533,FALSE,0.013111905,1.882334209,997,54,12,21110,"MET,PDCD4,SIRT1,NOTCH1,BMP7,BAX,CDKN2A,VEGFA,MAP3K14,KDR,IL1B,KRAS"
GO:BP,coronary vein morphogenesis,GO:0003169,TRUE,0.013380505,1.873527501,2,54,2,21110,"NOTCH1,VEGFA"
GO:BP,response to other organism,GO:0051707,FALSE,0.013515192,1.869177775,1581,54,15,21110,"CDH1,BCL2,CDK4,PDCD4,NOTCH1,ADAM17,VIM,BAX,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,FOXP3,IL1B"
GO:BP,inositol lipid-mediated signaling,GO:0048017,FALSE,0.01354645,1.868174496,180,54,6,21110,"PTEN,SIRT1,VEGFA,KCNH1,SIRT2,KDR"
GO:BP,collagen metabolic process,GO:0032963,TRUE,0.013664288,1.864412996,103,54,5,21110,"NOTCH1,VIM,MMP2,MMP9,TGFB1"
GO:BP,response to external biotic stimulus,GO:0043207,FALSE,0.013830288,1.85916877,1584,54,15,21110,"CDH1,BCL2,CDK4,PDCD4,NOTCH1,ADAM17,VIM,BAX,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,FOXP3,IL1B"
GO:BP,leukocyte migration,GO:0050900,FALSE,0.014568227,1.836593307,396,54,8,21110,"ADAM17,CD34,MMP2,VEGFA,MMP9,CXCL10,TGFB1,IL1B"
GO:BP,positive regulation of endothelial cell chemotaxis,GO:2001028,TRUE,0.014675456,1.833408391,15,54,3,21110,"MET,VEGFA,KDR"
GO:BP,cellular metabolic process,GO:0044237,FALSE,0.014750041,1.831206768,11477,54,45,21110,"CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,FOXP3,SRSF1,KDR,IL1B,PPARA,KRAS"
GO:BP,striated muscle cell differentiation,GO:0051146,FALSE,0.014852275,1.828207008,281,54,7,21110,"BCL2,NOTCH1,VEGFA,KCNH1,CXCL10,PPARA,KRAS"
GO:BP,connective tissue development,GO:0061448,FALSE,0.014852275,1.828207008,281,54,7,21110,"CDK4,MYCN,SIRT1,NOTCH1,BMP7,CD34,TGFB1"
GO:BP,positive regulation of endothelial cell migration,GO:0010595,FALSE,0.015013951,1.823505002,105,54,5,21110,"MET,SIRT1,ADAM17,VEGFA,KDR"
GO:BP,regulation of epithelial cell apoptotic process,GO:1904035,FALSE,0.015013951,1.823505002,105,54,5,21110,"BCL2,PDCD4,BAX,KDR,PPARA"
GO:BP,negative regulation of epithelial cell differentiation,GO:0030857,FALSE,0.015495788,1.80978634,49,54,4,21110,"NOTCH1,VEGFA,MMP9,KRAS"
GO:BP,apoptotic mitochondrial changes,GO:0008637,FALSE,0.015726779,1.803360212,106,54,5,21110,"BCL2,BCL2L2,BAX,CDKN2A,MMP9"
GO:BP,leukocyte homeostasis,GO:0001776,FALSE,0.015726779,1.803360212,106,54,5,21110,"BCL2,ADAM17,BAX,TGFB1,FOXP3"
GO:BP,female pregnancy,GO:0007565,FALSE,0.01584829,1.800017582,185,54,6,21110,"BCL2,MMP2,VEGFA,MMP9,TGFB1,IL1B"
GO:BP,positive regulation of nervous system development,GO:0051962,FALSE,0.015917595,1.798122543,284,54,7,21110,"RAB21,NOTCH1,E2F1,VEGFA,TGFB1,IL1B,KRAS"
GO:BP,macromolecule catabolic process,GO:0009057,FALSE,0.015947427,1.797309366,1397,54,14,21110,"CDH1,PTEN,SIRT1,BTG2,NOTCH1,E2F1,VIM,XRN2,BAX,CDKN2A,MMP2,ELAVL4,SIRT2,IL1B"
GO:BP,positive regulation of transferase activity,GO:0051347,FALSE,0.016188062,1.790805145,535,54,9,21110,"MET,CCND3,PTEN,SIRT1,ADAM17,VEGFA,KLF4,KDR,IL1B"
GO:BP,sensory organ morphogenesis,GO:0090596,FALSE,0.016662522,1.778259261,286,54,7,21110,"BCL2,NOTCH1,BMP7,BAX,VEGFA,STAT3,KDR"
GO:BP,lymphocyte activation,GO:0046649,FALSE,0.016694421,1.777428636,847,54,11,21110,"BCL2,MYB,CCND3,ADAM17,BAX,HPRT1,CDKN2A,STAT3,TGFB1,FOXP3,IL1B"
GO:BP,intrinsic apoptotic signaling pathway in response to DNA damage,GO:0008630,TRUE,0.017231797,1.763669435,108,54,5,21110,"BCL2,SIRT1,BCL2L2,E2F1,BAX"
GO:BP,sex differentiation,GO:0007548,FALSE,0.017436212,1.758547863,288,54,7,21110,"BCL2,SIRT1,BCL2L2,BAX,MMP2,VEGFA,KDR"
GO:BP,negative regulation of phosphate metabolic process,GO:0045936,FALSE,0.017787529,1.749884385,407,54,8,21110,"PDCD4,PTEN,SIRT1,BMP7,BAX,CDKN2A,SIRT2,IL1B"
GO:BP,lung development,GO:0030324,FALSE,0.017909925,1.746906228,189,54,6,21110,"MYCN,NOTCH1,VEGFA,TGFB1,KDR,KRAS"
GO:BP,cell part morphogenesis,GO:0032990,TRUE,0.017941424,1.746143096,691,54,10,21110,"CDH1,BCL2,RAB21,PTEN,NOTCH1,BMP7,BAX,HPRT1,VEGFA,ELAVL4"
GO:BP,glomerular mesangium development,GO:0072109,FALSE,0.018029401,1.74401871,16,54,3,21110,"NOTCH1,BMP7,CD34"
GO:BP,negative regulation of phosphorus metabolic process,GO:0010563,FALSE,0.018107895,1.742132037,408,54,8,21110,"PDCD4,PTEN,SIRT1,BMP7,BAX,CDKN2A,SIRT2,IL1B"
GO:BP,cellular response to radiation,GO:0071478,FALSE,0.019019389,1.720803442,191,54,6,21110,"CDC25A,SIRT1,BAX,MMP2,MMP9,TGFB1"
GO:BP,regeneration,GO:0031099,FALSE,0.019019389,1.720803442,191,54,6,21110,"BCL2,NOTCH1,MMP2,ELAVL4,KLF4,TGFB1"
GO:BP,negative regulation of cell growth,GO:0030308,FALSE,0.019594651,1.707862468,192,54,6,21110,"CDH1,BCL2,SIRT1,CDKN2A,TGFB1,PPARA"
GO:BP,positive regulation of blood vessel endothelial cell migration,GO:0043536,FALSE,0.019687625,1.705806676,52,54,4,21110,"SIRT1,ADAM17,VEGFA,KDR"
GO:BP,respiratory tube development,GO:0030323,FALSE,0.020183939,1.694994074,193,54,6,21110,"MYCN,NOTCH1,VEGFA,TGFB1,KDR,KRAS"
GO:BP,response to reactive oxygen species,GO:0000302,FALSE,0.020787511,1.682197499,194,54,6,21110,"BCL2,MET,SIRT1,BMP7,MMP2,MMP9"
GO:BP,surfactant homeostasis,GO:0043129,TRUE,0.021853213,1.660484708,17,54,3,21110,"VEGFA,TGFB1,KDR"
GO:BP,nucleobase-containing compound catabolic process,GO:0034655,FALSE,0.021966661,1.658235955,419,54,8,21110,"BTG2,E2F1,VIM,XRN2,BAX,HPRT1,CDKN2A,ELAVL4"
GO:BP,regulation of proteolysis,GO:0030162,FALSE,0.022173536,1.654165036,708,54,10,21110,"PTEN,SIRT1,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,SIRT2,IL1B"
GO:BP,gene expression,GO:0010467,FALSE,0.022376864,1.65020077,9020,54,39,21110,"CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,ADAM17,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,FOXP3,SRSF1,KDR,IL1B,PPARA,KRAS"
GO:BP,positive regulation of epithelial to mesenchymal transition,GO:0010718,FALSE,0.022911442,1.639947581,54,54,4,21110,"NOTCH1,BMP7,TGFB1,IL1B"
GO:BP,cell migration involved in sprouting angiogenesis,GO:0002042,FALSE,0.022911442,1.639947581,54,54,4,21110,"NOTCH1,VEGFA,KLF4,KDR"
GO:BP,glial cell proliferation,GO:0014009,FALSE,0.022911442,1.639947581,54,54,4,21110,"NOTCH1,E2F1,IL1B,KRAS"
GO:BP,positive regulation of protein phosphorylation,GO:0001934,FALSE,0.023286426,1.632897168,712,54,10,21110,"BCL2,CCND3,SIRT1,ADAM17,BMP7,VEGFA,MMP9,KDR,IL1B,KRAS"
GO:BP,negative regulation of cellular catabolic process,GO:0031330,FALSE,0.02334992,1.631714596,198,54,6,21110,"BCL2,MET,E2F1,ELAVL4,STAT3,SIRT2"
GO:BP,positive regulation of cell cycle phase transition,GO:1901989,FALSE,0.023406657,1.630660615,115,54,5,21110,"CDK4,CCND3,CDC25A,ADAM17,TGFB1"
GO:BP,response to oxidative stress,GO:0006979,FALSE,0.024349496,1.613510024,425,54,8,21110,"BCL2,MET,SIRT1,BMP7,MMP2,MMP9,SIRT2,STAU1"
GO:BP,macrophage differentiation,GO:0030225,TRUE,0.024661686,1.607977241,55,54,4,21110,"SIRT1,VEGFA,MMP9,TGFB1"
